instance,p,n,configLB,configNodeSel,configOB,configValSplit,solved,YN,cpuTotal,nbLpSolved,cpuInitialization,cpuCplex,cpuUpdatePolyhedron,nbNodes,minDepth,maxDepth,avgDepth,nbFathomedInfeas,nbFathomedOptimality,nbFathomedDominance,cpuDominanceTest,cpuUbUpdate,cpuLbComputation,cpuComputeOb,cpuVarSel,cpuNodeSel,cpuLbCopy
Kirlik14-ILP_p-3_n-10_m-5_ins-3.dat,3,10,WLP,breadth,noOB,med,1,40,2.15662,15414,0.0017127,1.85697,0.139894,2177,4,18,12.1635,716,102,271,0.0025288,0.0030627,2.06908,0.0002995,0.0533543,0.0004229,0.046302
Kirlik14-ILP_p-3_n-10_m-5_ins-3.dat,3,10,WLP,breadth,noOB,mofv,1,40,1.99574,14917,0.0015972,1.73163,0.128072,1889,4,21,13.2317,604,87,254,0.0017579,0.0028949,1.91833,0.0002334,0.0483775,0.0003452,0.0427601
Kirlik14-ILP_p-3_n-10_m-5_ins-3.dat,3,10,WLP,breadth,noOB,rand,1,40,1.96796,15096,0.0016024,1.70369,0.123296,2059,3,22,14.8874,660,94,276,0.0016433,0.0029096,1.88819,0.0002451,0.048924,0.0003827,0.0432134
Kirlik14-ILP_p-3_n-10_m-5_ins-4.dat,3,10,WLP,breadth,noOB,med,1,110,4.32279,32671,0.0017688,3.7344,0.281005,4277,4,18,13.238,1327,237,575,0.00918,0.0102008,4.14317,0.0005011,0.104234,0.0007918,0.0907079
Kirlik14-ILP_p-3_n-10_m-5_ins-4.dat,3,10,WLP,breadth,noOB,mofv,1,110,3.99933,29950,0.0016838,3.47048,0.268408,3305,4,22,14.0913,958,177,518,0.007174,0.0075693,3.84504,0.0004333,0.0929531,0.0006723,0.0824833
Kirlik14-ILP_p-3_n-10_m-5_ins-4.dat,3,10,WLP,breadth,noOB,rand,1,110,4.24511,31872,0.0016621,3.66926,0.285417,3603,4,27,15.7886,1073,187,542,0.0079575,0.0088058,4.07027,0.000469,0.104658,0.0007208,0.0936825
Kirlik14-ILP_p-3_n-10_m-5_ins-5.dat,3,10,WLP,breadth,noOB,med,1,64,1.93212,14248,0.0016036,1.67406,0.128782,1609,3,20,12.7093,534,87,184,0.0021219,0.0032151,1.85545,0.0001887,0.046577,0.000298,0.0409714
Kirlik14-ILP_p-3_n-10_m-5_ins-5.dat,3,10,WLP,breadth,noOB,mofv,1,64,1.6801,12414,0.0016663,1.45007,0.108967,1501,4,21,13.5393,484,100,167,0.0018146,0.0030299,1.60733,0.000183,0.0416936,0.0002631,0.0370333
Kirlik14-ILP_p-3_n-10_m-5_ins-5.dat,3,10,WLP,breadth,noOB,rand,1,64,1.71009,12669,0.0050843,1.47233,0.110921,1559,1,26,16.2628,507,112,161,0.0020479,0.0032287,1.63566,0.0001809,0.0447058,0.0002771,0.039966
Kirlik14-ILP_p-3_n-10_m-5_ins-6.dat,3,10,WLP,breadth,noOB,med,1,2,0.154199,1068,0.0020046,0.1322,0.0087888,127,2,12,7.54688,26,4,34,7.42e-05,0.0001504,0.147715,2.34e-05,0.0025323,3.13e-05,0.0020929
Kirlik14-ILP_p-3_n-10_m-5_ins-6.dat,3,10,WLP,breadth,noOB,mofv,1,2,0.158121,1089,0.0019032,0.133533,0.0086778,127,2,12,7.54688,25,4,35,7.67e-05,0.0001592,0.14907,1.85e-05,0.0028154,3.38e-05,0.0024374
Kirlik14-ILP_p-3_n-10_m-5_ins-6.dat,3,10,WLP,breadth,noOB,rand,1,2,0.166807,1131,0.0017097,0.141647,0.009976,129,2,12,7.4,26,3,36,8.86e-05,0.0001489,0.158872,1.99e-05,0.0031027,4.64e-05,0.0026604
Kirlik14-ILP_p-3_n-10_m-5_ins-7.dat,3,10,WLP,breadth,noOB,med,1,30,1.40081,9732,0.0024468,1.21745,0.0836347,1367,2,19,12.0336,415,56,213,0.000937,0.0016016,1.34966,0.000184,0.0301302,0.0002533,0.0255389
Kirlik14-ILP_p-3_n-10_m-5_ins-7.dat,3,10,WLP,breadth,noOB,mofv,1,30,1.01274,7725,0.0017904,0.879651,0.0591642,1083,2,20,12.8819,303,54,185,0.000733,0.0013191,0.973128,0.0001272,0.0221722,0.000196,0.0191684
Kirlik14-ILP_p-3_n-10_m-5_ins-7.dat,3,10,WLP,breadth,noOB,rand,1,30,1.2432,8391,0.0016692,1.07029,0.0760635,1203,3,21,13.0515,358,58,186,0.0009176,0.0014889,1.19121,0.0001685,0.0289898,0.0002706,0.0250718
Kirlik14-ILP_p-3_n-10_m-5_ins-8.dat,3,10,WLP,breadth,noOB,med,1,307,8.03724,60763,0.0027031,6.9043,0.505639,9017,2,26,15.8226,2797,609,1103,0.0364353,0.0264619,7.66641,0.0011161,0.201271,0.0016574,0.174638
Kirlik14-ILP_p-3_n-10_m-5_ins-8.dat,3,10,WLP,breadth,noOB,mofv,1,307,7.18136,54944,0.0016046,6.17147,0.457363,7837,2,27,16.852,2334,607,978,0.0318557,0.0244059,6.85116,0.0010389,0.181313,0.0014463,0.159504
Kirlik14-ILP_p-3_n-10_m-5_ins-8.dat,3,10,WLP,breadth,noOB,rand,1,307,6.42853,48600,0.0016834,5.50778,0.419583,6573,3,26,17.1783,1935,582,770,0.0319498,0.0246209,6.11977,0.0007945,0.166516,0.0012383,0.14793
Kirlik14-ILP_p-3_n-10_m-5_ins-9.dat,3,10,WLP,breadth,noOB,med,1,14,0.76375,5741,0.0016745,0.665414,0.0470353,695,3,19,10.6149,206,13,129,0.000323,0.0007101,0.736105,8.8e-05,0.0162556,0.0001335,0.0141262
Kirlik14-ILP_p-3_n-10_m-5_ins-9.dat,3,10,WLP,breadth,noOB,mofv,1,14,0.877468,5721,0.0039513,0.760249,0.0557123,635,3,19,11.1478,181,10,127,0.0004623,0.0008092,0.845782,0.0001028,0.0180066,0.0001399,0.0156968
Kirlik14-ILP_p-3_n-10_m-5_ins-9.dat,3,10,WLP,breadth,noOB,rand,1,14,0.561381,4110,0.0019988,0.484485,0.0335923,521,1,19,12.5747,163,17,81,0.0002749,0.0005866,0.536851,7.03e-05,0.0124891,9.54e-05,0.0110109
Kirlik14-ILP_p-3_n-20_m-10_ins-1.dat,3,20,WLP,breadth,noOB,med,1,40,22.1621,144204,0.0031559,19.5314,1.35387,10867,6,28,16.8728,3940,87,1407,0.0130017,0.0212041,21.5253,0.0015085,0.40142,0.0028118,0.348476
Kirlik14-ILP_p-3_n-20_m-10_ins-1.dat,3,20,WLP,breadth,noOB,mofv,1,40,21.9458,143111,0.0017263,19.3689,1.34598,10281,5,29,17.1297,3693,76,1372,0.0123488,0.0205203,21.3297,0.0014161,0.3879,0.0027276,0.344025
Kirlik14-ILP_p-3_n-20_m-10_ins-1.dat,3,20,WLP,breadth,noOB,rand,1,40,20.1574,131308,0.0017483,17.738,1.27836,9301,4,31,18.7181,3378,80,1193,0.0098932,0.019236,19.5781,0.0013041,0.367327,0.0024586,0.327533
Kirlik14-ILP_p-3_n-20_m-10_ins-10.dat,3,20,WLP,breadth,noOB,med,1,31,20.1306,129491,0.0032458,17.7697,1.35852,6599,4,29,16.7997,2275,49,976,0.0079728,0.0189298,19.5795,0.0009602,0.365929,0.0019073,0.320331
Kirlik14-ILP_p-3_n-20_m-10_ins-10.dat,3,20,WLP,breadth,noOB,mofv,1,31,20.0997,123941,0.0022831,17.7251,1.46301,5675,4,30,17.364,1946,45,847,0.0070486,0.0178501,19.6048,0.0008722,0.32334,0.0017124,0.291039
Kirlik14-ILP_p-3_n-20_m-10_ins-10.dat,3,20,WLP,breadth,noOB,rand,1,31,21.2696,138159,0.0017385,18.8137,1.3988,6605,4,31,18.0433,2316,54,933,0.0086134,0.0208265,20.6826,0.0009825,0.38343,0.0019477,0.346509
Kirlik14-ILP_p-3_n-20_m-10_ins-2.dat,3,20,WLP,breadth,noOB,med,1,18,6.78324,42931,0.0017208,5.94042,0.382893,4655,3,24,15.6297,1611,21,696,0.003381,0.0066854,6.56534,0.0005922,0.137016,0.0010142,0.119111
Kirlik14-ILP_p-3_n-20_m-10_ins-2.dat,3,20,WLP,breadth,noOB,mofv,1,18,5.6977,38290,0.0017631,4.9598,0.338969,4045,3,26,16.5264,1389,24,610,0.002804,0.0060349,5.50587,0.0005123,0.1176,0.0008922,0.103459
Kirlik14-ILP_p-3_n-20_m-10_ins-2.dat,3,20,WLP,breadth,noOB,rand,1,18,4.3729,29279,0.0018535,3.79751,0.272127,2691,2,27,17.6159,1015,17,314,0.0015875,0.0046836,4.21773,0.0003487,0.0971773,0.0006124,0.0866847
Kirlik14-ILP_p-3_n-20_m-10_ins-3.dat,3,20,WLP,breadth,noOB,med,1,141,23.6476,155967,0.0017584,20.5952,1.41812,15341,4,33,18.3908,5745,174,1752,0.0304013,0.0296578,22.8195,0.0019487,0.500812,0.0036314,0.432436
Kirlik14-ILP_p-3_n-20_m-10_ins-3.dat,3,20,WLP,breadth,noOB,mofv,1,141,20.0831,137581,0.002001,17.4905,1.26326,11857,2,34,20.1442,4060,206,1663,0.0285795,0.0265267,19.4001,0.0016315,0.412799,0.0029355,0.365983
Kirlik14-ILP_p-3_n-20_m-10_ins-3.dat,3,20,WLP,breadth,noOB,rand,1,141,21.9698,141736,0.0017232,19.1056,1.42465,13213,2,34,20.5393,4774,205,1628,0.0312259,0.0278402,21.2388,0.0018134,0.437908,0.0032068,0.388592
Kirlik14-ILP_p-3_n-20_m-10_ins-4.dat,3,20,WLP,breadth,noOB,med,1,26,2.66559,18709,0.0016758,2.29677,0.159851,2303,1,27,17.2465,911,45,196,0.0012164,0.0030897,2.56764,0.000288,0.0596962,0.0004196,0.0513714
Kirlik14-ILP_p-3_n-20_m-10_ins-4.dat,3,20,WLP,breadth,noOB,mofv,1,26,2.76919,18744,0.0016872,2.39486,0.164115,2175,1,27,17.8998,855,43,190,0.0012612,0.0031889,2.66891,0.0002668,0.0601163,0.000464,0.0526592
Kirlik14-ILP_p-3_n-20_m-10_ins-4.dat,3,20,WLP,breadth,noOB,rand,1,26,2.79074,19636,0.0017664,2.39179,0.172252,2343,2,29,17.7645,959,38,175,0.0011715,0.0033871,2.67915,0.000278,0.0674407,0.0004514,0.0595384
Kirlik14-ILP_p-3_n-20_m-10_ins-5.dat,3,20,WLP,breadth,noOB,med,1,7,1.82125,11831,0.0030168,1.59701,0.103848,1183,2,25,13.6267,378,17,197,0.0005644,0.0015156,1.77127,0.0001596,0.0289952,0.00025,0.024684
Kirlik14-ILP_p-3_n-20_m-10_ins-5.dat,3,20,WLP,breadth,noOB,mofv,1,7,2.00539,14472,0.0021799,1.75921,0.109483,1523,2,24,13.5604,507,12,243,0.0005918,0.0016187,1.94967,0.0002059,0.0329952,0.000285,0.0282978
Kirlik14-ILP_p-3_n-20_m-10_ins-5.dat,3,20,WLP,breadth,noOB,rand,1,7,1.90436,12100,0.0018249,1.66817,0.111273,1387,4,25,14.2147,479,12,203,0.0005539,0.0014709,1.85195,0.0001798,0.0294606,0.000258,0.0253202
Kirlik14-ILP_p-3_n-20_m-10_ins-6.dat,3,20,WLP,breadth,noOB,med,1,46,16.1356,106121,0.0017515,14.2503,0.983196,7649,2,31,18.8439,2535,57,1233,0.0093086,0.0151594,15.6853,0.0010342,0.285148,0.0020171,0.247432
Kirlik14-ILP_p-3_n-20_m-10_ins-6.dat,3,20,WLP,breadth,noOB,mofv,1,46,15.4134,97633,0.001931,13.5287,1.09034,6469,2,30,19.1917,2043,53,1139,0.0095495,0.0140603,15.0122,0.0009123,0.253782,0.0016959,0.225752
Kirlik14-ILP_p-3_n-20_m-10_ins-6.dat,3,20,WLP,breadth,noOB,rand,1,46,13.7562,86500,0.001847,12.0305,0.967601,6095,3,36,19.9803,2116,43,889,0.0076379,0.0134541,13.3639,0.0008368,0.248237,0.0015427,0.221886
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,WLP,breadth,noOB,med,1,33,83.7756,538783,0.0020624,75.2718,5.1431,21745,6,33,17.5486,4615,61,6197,0.0344054,0.0681289,82.1321,0.0033545,1.05609,0.0075852,0.915386
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,WLP,breadth,noOB,mofv,1,33,82.525,562438,0.002815,73.6299,5.35512,22837,5,37,18.5372,4821,75,6523,0.0387063,0.0718343,80.7933,0.0034506,1.1004,0.008143,0.978923
Kirlik14-ILP_p-3_n-20_m-10_ins-7.dat,3,20,WLP,breadth,noOB,rand,1,33,100.094,635876,0.0031552,89.5034,6.3726,27673,5,36,19.5451,5910,75,7852,0.0484853,0.0864995,98.0075,0.0041904,1.30266,0.0096519,1.16097
Kirlik14-ILP_p-3_n-20_m-10_ins-8.dat,3,20,WLP,breadth,noOB,med,1,104,52.9045,342906,0.0018579,46.6387,3.30039,22421,4,30,18.2768,6318,175,4718,0.070296,0.0600924,51.3326,0.0031743,0.968652,0.0065785,0.839073
Kirlik14-ILP_p-3_n-20_m-10_ins-8.dat,3,20,WLP,breadth,noOB,mofv,1,104,41.6749,274487,0.0020775,36.7322,2.7212,15465,3,36,20.7407,3902,164,3667,0.0560334,0.0488416,40.4766,0.0022737,0.748626,0.0046438,0.671541
Kirlik14-ILP_p-3_n-20_m-10_ins-8.dat,3,20,WLP,breadth,noOB,rand,1,104,39.1943,258704,0.0019366,34.2767,2.58074,16139,4,40,22.5684,4819,163,3088,0.0539151,0.0509371,37.8872,0.0024675,0.816102,0.0047436,0.736382
Kirlik14-ILP_p-3_n-20_m-10_ins-9.dat,3,20,WLP,breadth,noOB,med,1,13,18.0993,122547,0.0017679,16.0718,1.15298,6315,3,28,15.3214,1788,25,1345,0.0053798,0.0158551,17.662,0.0008977,0.284008,0.0017636,0.247936
Kirlik14-ILP_p-3_n-20_m-10_ins-9.dat,3,20,WLP,breadth,noOB,mofv,1,13,17.2208,117187,0.0017295,15.2864,1.10167,5935,3,29,15.5583,1644,25,1299,0.0053366,0.0154764,16.804,0.0008633,0.270045,0.0017217,0.241308
Kirlik14-ILP_p-3_n-20_m-10_ins-9.dat,3,20,WLP,breadth,noOB,rand,1,13,22.5818,153020,0.0023928,20.0166,1.43474,7997,3,34,16.8472,2378,37,1584,0.0074039,0.0215408,22.0024,0.0011668,0.372345,0.0023277,0.333975
Kirlik14-ILP_p-3_n-30_m-15_ins-1.dat,3,30,WLP,breadth,noOB,med,1,83,634.874,3274101,0.0035563,576.572,33.9206,107743,5,43,20.9831,29069,163,24640,0.369352,0.537413,623.31,0.0188261,7.29703,0.0489992,6.32358
Kirlik14-ILP_p-3_n-30_m-15_ins-1.dat,3,30,WLP,breadth,noOB,mofv,1,83,604.242,3215576,0.0030573,547.662,32.7746,107347,5,46,21.464,28825,177,24672,0.365932,0.525625,593.096,0.0186129,6.92724,0.0471126,6.10389
Kirlik14-ILP_p-3_n-30_m-15_ins-1.dat,3,30,WLP,breadth,noOB,rand,1,83,549.218,3026683,0.0029204,495.079,30.6263,109625,2,48,24.5663,30072,189,24552,0.355181,0.520298,538.017,0.0178587,6.95481,0.0466632,6.14595
Kirlik14-ILP_p-3_n-30_m-15_ins-10.dat,3,30,WLP,breadth,noOB,med,1,30,61.0213,362467,0.0020173,54.2587,3.56261,18781,4,38,20.3068,4310,63,5018,0.0394768,0.0619141,59.5795,0.0028108,0.928257,0.0064073,0.811143
Kirlik14-ILP_p-3_n-30_m-15_ins-10.dat,3,30,WLP,breadth,noOB,mofv,1,30,60.6867,360777,0.0017839,54.0035,3.58351,17675,4,39,20.767,3967,62,4809,0.0362793,0.0627878,59.2687,0.0028138,0.91727,0.0057813,0.812158
Kirlik14-ILP_p-3_n-30_m-15_ins-10.dat,3,30,WLP,breadth,noOB,rand,1,30,61.5148,364506,0.0021605,54.6175,3.62584,18039,3,42,21.0284,4360,81,4579,0.0341325,0.0689878,59.9667,0.0027727,1.00213,0.0059355,0.890969
Kirlik14-ILP_p-3_n-30_m-15_ins-2.dat,3,30,WLP,breadth,noOB,med,1,34,42.1432,245960,0.0018592,37.393,2.52518,12547,5,38,20.5062,4088,53,2133,0.0231604,0.0439264,41.065,0.0018508,0.703675,0.0037608,0.615931
Kirlik14-ILP_p-3_n-30_m-15_ins-2.dat,3,30,WLP,breadth,noOB,mofv,1,34,42.0267,244210,0.0019414,37.3139,2.55605,11687,4,41,21.1123,3703,48,2093,0.0217484,0.0435755,40.9804,0.0018225,0.686299,0.003754,0.609866
Kirlik14-ILP_p-3_n-30_m-15_ins-2.dat,3,30,WLP,breadth,noOB,rand,1,34,48.0468,279161,0.0025207,42.5973,2.90457,13135,4,44,22.0713,4345,51,2172,0.0240173,0.0532944,46.7747,0.0020517,0.826219,0.004189,0.73617
Kirlik14-ILP_p-3_n-30_m-15_ins-3.dat,3,30,WLP,breadth,noOB,med,0,75,3600.13,11654555,0.0090139,3383.78,136.021,240339,6,23,19.6603,50403,108,58860,1.61733,2.0175,3559.48,0.0511929,25.8956,0.572512,22.4795
Kirlik14-ILP_p-3_n-30_m-15_ins-3.dat,3,30,WLP,breadth,noOB,mofv,0,89,3600.11,12139568,0.0167785,3377.06,137.448,255707,2,29,23.7403,53239,145,66372,2.24614,2.16352,3557.3,0.0535072,26.5866,0.777878,23.5891
Kirlik14-ILP_p-3_n-30_m-15_ins-3.dat,3,30,WLP,breadth,noOB,rand,0,64,3600.08,12233747,0.0092185,3372.09,138.797,265696,2,27,22.2389,59993,95,61879,1.54102,2.42552,3553.39,0.0558282,30.3236,0.171579,27.004
Kirlik14-ILP_p-3_n-30_m-15_ins-4.dat,3,30,WLP,breadth,noOB,med,1,223,1005.59,4476322,0.0076853,914.559,55.5629,143673,5,44,22.2062,41941,454,29442,1.01855,0.843831,987.678,0.0260555,10.9772,0.0667284,9.4364
Kirlik14-ILP_p-3_n-30_m-15_ins-4.dat,3,30,WLP,breadth,noOB,mofv,1,223,873.547,4425701,0.0055476,791.738,47.9042,134901,5,46,23.1146,38113,433,28905,0.983338,0.818134,856.494,0.0246106,10.3931,0.0655307,9.19744
Kirlik14-ILP_p-3_n-30_m-15_ins-4.dat,3,30,WLP,breadth,noOB,rand,1,223,999.566,4933498,0.0027482,905.979,53.7213,152401,3,51,27.5358,44092,436,31673,1.05864,0.975635,979.059,0.0276335,12.6107,0.0720132,11.2203
Kirlik14-ILP_p-3_n-30_m-15_ins-5.dat,3,30,WLP,breadth,noOB,med,1,128,394.044,2195429,0.0054445,350.625,25.8017,81105,5,42,21.8296,26910,338,13305,0.360013,0.383346,385.409,0.0139048,5.33755,0.03317,4.57824
Kirlik14-ILP_p-3_n-30_m-15_ins-5.dat,3,30,WLP,breadth,noOB,mofv,1,128,389.199,2102861,0.0033528,350.585,21.9624,75569,4,44,22.8617,25004,336,12445,0.296969,0.369934,380.997,0.0131103,5.11323,0.0305075,4.51397
Kirlik14-ILP_p-3_n-30_m-15_ins-5.dat,3,30,WLP,breadth,noOB,rand,1,128,365.518,2028417,0.0021685,327.137,21.3747,77649,2,49,25.5558,27381,348,11096,0.314908,0.38195,356.941,0.0132829,5.29276,0.0310598,4.68359
Kirlik14-ILP_p-3_n-30_m-15_ins-6.dat,3,30,WLP,breadth,noOB,med,1,34,244.692,1367214,0.0019541,220.306,14.2057,45029,6,40,21.0945,12981,77,9457,0.121513,0.231042,239.695,0.007805,3.18201,0.0187118,2.7628
Kirlik14-ILP_p-3_n-30_m-15_ins-6.dat,3,30,WLP,breadth,noOB,mofv,1,34,242.962,1369865,0.0028095,218.646,14.2237,44083,5,42,21.2294,12496,86,9460,0.118961,0.229246,238.062,0.0079265,3.10938,0.0184749,2.75037
Kirlik14-ILP_p-3_n-30_m-15_ins-6.dat,3,30,WLP,breadth,noOB,rand,1,34,288.315,1618977,0.0027113,258.197,17.6502,52383,4,47,23.9974,15892,99,10201,0.132699,0.293586,282.065,0.0091275,3.96083,0.0217895,3.51789
Kirlik14-ILP_p-3_n-30_m-15_ins-7.dat,3,30,WLP,breadth,noOB,med,1,43,281.442,1562174,0.0024532,253.902,16.4477,45557,5,43,20.9787,12272,137,10370,0.107269,0.254244,276.049,0.0082458,3.45249,0.019061,2.99603
Kirlik14-ILP_p-3_n-30_m-15_ins-7.dat,3,30,WLP,breadth,noOB,mofv,1,43,307.197,1725625,0.0035762,277.226,17.9062,49713,5,44,21.1865,13035,147,11675,0.125479,0.280047,301.393,0.0089686,3.68665,0.0211568,3.26682
Kirlik14-ILP_p-3_n-30_m-15_ins-7.dat,3,30,WLP,breadth,noOB,rand,1,43,344.74,1923242,0.0038104,309.908,21.0639,54303,4,44,22.188,14354,135,12663,0.128978,0.332169,337.88,0.0097066,4.37298,0.0242106,3.89277
Kirlik14-ILP_p-3_n-30_m-15_ins-8.dat,3,30,WLP,breadth,noOB,med,0,97,3600.06,9922011,0.0070358,3400.75,120.209,240804,6,24,19.7828,46250,121,64185,2.13383,1.80999,3560.55,0.0545973,24.1029,1.45762,20.9959
Kirlik14-ILP_p-3_n-30_m-15_ins-8.dat,3,30,WLP,breadth,noOB,mofv,0,96,3600.1,9579807,0.0297256,3388.69,129.644,233745,6,25,20.8358,47371,140,59039,2.28046,1.93931,3559.88,0.058565,24.975,0.484815,22.1001
Kirlik14-ILP_p-3_n-30_m-15_ins-8.dat,3,30,WLP,breadth,noOB,rand,0,103,3600.08,11203204,0.0139493,3359.29,144.736,278456,5,28,22.9089,67756,153,58572,2.26971,2.39164,3550.64,0.0675228,31.0095,0.556227,27.5228
Kirlik14-ILP_p-3_n-30_m-15_ins-9.dat,3,30,WLP,breadth,noOB,med,1,54,224.208,1050798,0.0155077,197.833,13.7242,55061,5,40,21.6655,19352,183,7996,0.199171,0.240093,218.152,0.01143,3.75574,0.0230478,3.2716
Kirlik14-ILP_p-3_n-30_m-15_ins-9.dat,3,30,WLP,breadth,noOB,mofv,1,54,252.014,991283,0.0037347,220.681,16.1391,50089,5,41,22.3596,17374,176,7495,0.268131,0.309936,244.967,0.0132979,4.18434,0.0262772,3.67202
Kirlik14-ILP_p-3_n-30_m-15_ins-9.dat,3,30,WLP,breadth,noOB,rand,1,54,257.671,1098064,0.0074665,226.148,16.6058,53883,2,46,24.9835,19208,160,7574,0.218821,0.318409,250.353,0.0128647,4.48167,0.0245312,3.95971
Kirlik14-ILP_p-3_n-40_m-20_ins-1.dat,3,40,WLP,breadth,noOB,med,1,76,1582.55,5801753,0.0089657,1424.24,98.8904,121063,6,54,24.406,33024,185,27323,0.80583,1.77853,1554.02,0.033012,17.9938,0.0766159,15.4792
Kirlik14-ILP_p-3_n-40_m-20_ins-1.dat,3,40,WLP,breadth,noOB,mofv,1,76,1558.62,5266214,0.0092537,1403.88,101.611,105489,6,53,24.6429,29274,169,23302,0.716628,1.59522,1533.25,0.0291117,15.9585,0.066875,13.8789
Kirlik14-ILP_p-3_n-40_m-20_ins-1.dat,3,40,WLP,breadth,noOB,rand,1,76,1615.83,5996159,0.0177516,1456.73,97.3581,127013,4,60,28.0617,37833,209,25465,0.816728,1.94447,1584.75,0.0330446,19.4506,0.0980634,16.9753
Kirlik14-ILP_p-3_n-40_m-20_ins-10.dat,3,40,WLP,breadth,noOB,med,0,29,3600.09,16640354,0.0135844,3088.79,305.811,226984,6,20,17.9649,30024,33,45371,1.34564,4.0154,3479.05,0.0692622,51.2935,45.2314,44.489
Kirlik14-ILP_p-3_n-40_m-20_ins-10.dat,3,40,WLP,breadth,noOB,mofv,0,26,3600.09,16082175,0.0200354,3190.44,236.519,227344,4,23,20.2275,30825,46,50889,1.03646,3.4075,3501.15,0.0610419,42.9337,35.4168,37.8528
Kirlik14-ILP_p-3_n-40_m-20_ins-10.dat,3,40,WLP,breadth,noOB,rand,0,17,3600.07,16637571,0.0286518,3156.2,260.168,199747,5,22,19.1589,28202,25,44993,0.857186,4.28847,3492.64,0.0552056,50.3473,32.5411,44.5818
Kirlik14-ILP_p-3_n-40_m-20_ins-2.dat,3,40,WLP,breadth,noOB,med,1,25,219.333,1182474,0.0080379,198.095,12.5905,27107,6,49,19.8841,7900,66,5588,0.0501026,0.228484,215.29,0.0050789,2.63632,0.0117326,2.26058
Kirlik14-ILP_p-3_n-40_m-20_ins-2.dat,3,40,WLP,breadth,noOB,mofv,1,25,240.162,1304053,0.0023968,216.826,14.0618,27905,5,50,20.4186,7787,67,6099,0.0568435,0.251235,235.774,0.0053773,2.87844,0.0126251,2.50644
Kirlik14-ILP_p-3_n-40_m-20_ins-2.dat,3,40,WLP,breadth,noOB,rand,1,25,302.862,1612995,0.0021726,273.208,17.0071,40245,4,53,20.6897,12741,80,7302,0.0700047,0.334426,296.835,0.0073939,3.87576,0.0175033,3.37473
Kirlik14-ILP_p-3_n-40_m-20_ins-3.dat,3,40,WLP,breadth,noOB,med,1,71,1502.49,7229560,0.0058976,1365.97,80.8466,163261,6,56,24.175,39017,109,42505,0.934441,1.54475,1476.26,0.0309267,16.6119,0.218292,14.2681
Kirlik14-ILP_p-3_n-40_m-20_ins-3.dat,3,40,WLP,breadth,noOB,mofv,1,71,1864.64,8137688,0.0086899,1697.69,105.933,171417,4,54,24.2979,42280,144,43285,0.980225,1.77426,1835.63,0.0335028,18.3638,0.109745,15.9428
Kirlik14-ILP_p-3_n-40_m-20_ins-3.dat,3,40,WLP,breadth,noOB,rand,1,71,2496.52,9722735,0.0107922,2304.98,113.265,206599,4,66,27.2629,52111,159,51030,1.0733,2.30398,2458.12,0.0404373,24.5138,0.299269,21.4137
Kirlik14-ILP_p-3_n-40_m-20_ins-4.dat,3,40,WLP,breadth,noOB,med,1,50,972.298,4782444,0.0094868,883.158,54.1377,101371,5,51,22.5786,24946,108,25632,0.280822,0.945578,956.049,0.0196427,10.6279,0.0499944,9.12459
Kirlik14-ILP_p-3_n-40_m-20_ins-4.dat,3,40,WLP,breadth,noOB,mofv,1,50,845.128,4127914,0.0101858,769.515,45.8033,89541,5,56,23.5421,22022,110,22639,0.253252,0.805462,831.393,0.016934,8.95178,0.0412745,7.79966
Kirlik14-ILP_p-3_n-40_m-20_ins-4.dat,3,40,WLP,breadth,noOB,rand,1,50,1273.69,5864435,0.0150128,1161.54,65.0797,137303,2,62,25.8327,38188,125,30339,0.399143,1.28425,1251.52,0.0261488,14.2648,0.0959462,12.4473
Kirlik14-ILP_p-3_n-40_m-20_ins-5.dat,3,40,WLP,breadth,noOB,med,0,64,3600.07,14664813,0.0217299,3203.89,224.871,214428,7,22,18.9822,51613,95,38760,1.4549,3.37905,3500.19,0.0533677,40.8425,31.0868,35.5101
Kirlik14-ILP_p-3_n-40_m-20_ins-5.dat,3,40,WLP,breadth,noOB,mofv,0,58,3600.06,14303811,0.0088889,3279.77,192.6,209456,6,24,20.4584,51871,83,38895,1.32114,3.14741,3529.82,0.0509341,37.3107,11.2611,32.6897
Kirlik14-ILP_p-3_n-40_m-20_ins-5.dat,3,40,WLP,breadth,noOB,rand,0,69,3600.12,13581842,0.0239112,3277.28,184.611,240974,4,28,23.7785,68859,141,37989,1.56515,3.34898,3522.06,0.0584412,40.4456,11.9382,35.5675
Kirlik14-ILP_p-3_n-40_m-20_ins-10.dat,3,40,WLP,breadth,noOB,med,0,29,3600.09,15078111,0.00427,3111.84,288.917,200620,6,19,17.6232,25970,29,35792,1.29037,4.05785,3487.45,0.0809095,51.2069,37.3947,44.2988
Kirlik14-ILP_p-3_n-40_m-20_ins-10.dat,3,40,WLP,breadth,noOB,mofv,0,34,3600.07,18862263,0.0213626,3152.55,258.6,262888,4,24,20.6597,35559,48,60928,1.26776,3.62464,3494.39,0.0708087,45.7396,37.0839,39.8538
Kirlik14-ILP_p-3_n-40_m-20_ins-10.dat,3,40,WLP,breadth,noOB,rand,0,18,3600.05,18390613,0.0273594,3144.48,266.665,220944,5,23,19.505,31412,28,50235,0.922603,4.20892,3492.45,0.0603909,50.3792,32.0264,44.1231
